Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Dnd1	DND1	ortholog_one2one	DND1	ortholog_one2one
Gm26487			U6	ortholog_one2many
Gm26487			U6	ortholog_one2many
Shroom2	SHROOM2	ortholog_one2one	SHROOM2	ortholog_one2one
Coq6	COQ6	ortholog_one2one	COQ6	ortholog_one2one
Hars1	HARS1	ortholog_one2one	HARS1	ortholog_one2one
Syt15		ortholog_one2one		ortholog_one2one
Bcl3	BCL3	ortholog_one2one	BCL3	ortholog_one2one
Gm24203				
Gm25009				
Gm25869				
Gm25199			U6	ortholog_one2many
Gm26485				
Gm24963				
Prph2	PRPH2	ortholog_one2one	PRPH2	ortholog_one2one
Bhlhe22			BHLHE22	ortholog_one2one
Pgrmc1	PGRMC1	ortholog_one2one	PGRMC1	ortholog_one2one
Cyp7b1	CYP7B1	ortholog_one2one	CYP7B1	ortholog_one2one
Ceacam16	CEACAM16	ortholog_one2one	CEACAM16	ortholog_one2one
Speer4f2				
Kctd20	KCTD20	ortholog_one2one	KCTD20	ortholog_one2one
Akap17b				
Rbm4b	RBM4B	ortholog_one2one	RBM4B	ortholog_one2one
Speer4f1				
Zfp710				ortholog_one2one
Gm23686				
Cryba4	CRYBA4	ortholog_one2one	CRYBA4	ortholog_one2one
Arhgef2	ARHGEF2	ortholog_one2one	ARHGEF2	ortholog_one2one
Slc25a43	SLC25A43	ortholog_one2one	SLC25A43	ortholog_one2one
Rbm4	RBM4	ortholog_one2one		
Gm26408				
Hars2	HARS2	ortholog_one2one	HARS2	ortholog_one2one
Fam89a	FAM89A	ortholog_one2one	FAM89A	ortholog_one2one
Gm23613				ortholog_one2many
Slc25a5		ortholog_one2many		
Slc25a5		ortholog_one2many		
Slc25a5		ortholog_one2many		
Slc25a5		ortholog_one2many		
Lime1	LIME1	ortholog_one2one	LIME1	ortholog_one2one
Map2k7	MAP2K7	ortholog_one2one		
Caps2	CAPS2	ortholog_one2one	CAPS2	ortholog_one2one
Ube2a		ortholog_one2one	UBE2A	ortholog_one2one
Plekhs1	PLEKHS1	ortholog_one2one	PLEKHS1	ortholog_one2one
Ceacam19	CEACAM19	ortholog_one2one	CEACAM19	ortholog_one2one
Sncg	SNCG	ortholog_one2one	SNCG	ortholog_one2one
Ncr1	NCR1	ortholog_one2one	NCR1	ortholog_one2one
Chadl	CHADL	ortholog_one2one	CHADL	ortholog_one2one
Gm24878			U6	ortholog_many2many
Gm24878			U6	ortholog_many2many
Gm25767				
Mmrn2	MMRN2	ortholog_one2one	MMRN2	ortholog_one2one
Sema3c	SEMA3C	ortholog_one2one	SEMA3C	ortholog_one2one
Zmat2		ortholog_one2many	ZMAT2	ortholog_one2one
Zmat2		ortholog_one2many	ZMAT2	ortholog_one2one
Zmat2		ortholog_one2many	ZMAT2	ortholog_one2one
Entpd5	ENTPD5	ortholog_one2one		
Gm23573				
Cxcr5	CXCR5	ortholog_one2one	CXCR5	ortholog_one2one
Vip	VIP	ortholog_one2one	VIP	ortholog_one2one
Parva	PARVA	ortholog_one2one	PARVA	ortholog_one2one
Tm2d1	TM2D1	ortholog_one2one	TM2D1	ortholog_one2one
Vaultrc5			Vault	ortholog_one2many
Vaultrc5			Vault	ortholog_one2many
Mir23b	MIR23B	ortholog_one2one	MIR23B	ortholog_one2one
Mir27b			MIR27B	ortholog_one2one
Zeb1	ZEB1	ortholog_one2one	ZEB1	ortholog_one2one
Bmpr1a	BMPR1A	ortholog_one2one	BMPR1A	ortholog_one2one
Ptch1	PTCH1	ortholog_one2one	PTCH1	ortholog_one2one
Faim	FAIM	ortholog_one2many	FAIM	ortholog_one2many
Kcnc2	KCNC2	ortholog_one2one	KCNC2	ortholog_one2one
Dclre1a	DCLRE1A	ortholog_one2one	DCLRE1A	ortholog_one2one
Fbxo5	FBXO5	ortholog_one2one	FBXO5	ortholog_one2one
Crybb1	CRYBB1	ortholog_one2one	CRYBB1	ortholog_one2one
Pcdhb1			PCDHB1	ortholog_one2one
Pcdhb2			PCDHB2	ortholog_one2one
Or5b99	OR5B2	ortholog_one2one	OR5B2	ortholog_one2one
Pcdhb3	PCDHB3	ortholog_one2one	PCDHB3	ortholog_one2one
Or5b100-ps1				
Gm55877			U6	ortholog_one2many
Or5b101				
Atxn7l3b		ortholog_one2one	ATXN7L3B	ortholog_one2one
Gm1123	CXADR	ortholog_one2one	CXADR	ortholog_one2one
Pcdhb4	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Or5b107				
Pcdhb5	PCDHB4	ortholog_one2many	PCDHB4	ortholog_one2many
Ldb3	LDB3	ortholog_one2one	LDB3	ortholog_one2one
Gm22507			U1	ortholog_one2many
Pcdhb6	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Mtrf1l	MTRF1L	ortholog_one2one	MTRF1L	ortholog_one2one
Or5b108				
Pvr	PVR	ortholog_one2one	PVR	ortholog_one2many
Pvr	PVR	ortholog_one2one		ortholog_one2many
Zbtb46	ZBTB46	ortholog_one2one	ZBTB46	ortholog_one2one
Pcdhb7	PCDHB4	ortholog_one2many	PCDHB4	ortholog_one2many
Or5b109				
Pcdhb8	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Nr2e3	NR2E3	ortholog_one2one	NR2E3	ortholog_one2one
Or5b110-ps1				
Gm22443				
Pcdhb9	PCDHB4	ortholog_one2many	PCDHB4	ortholog_one2many
Or5b111				
Pcdhb10	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Or5b112				
Pcdhb11	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Or5b113				
Or5b114-ps1				
Or5b3				
Rgs17	RGS17	ortholog_one2one	RGS17	ortholog_one2one
Pcdhb12	PCDHB5	ortholog_one2many	PCDHB5	ortholog_one2many
Rfc3	RFC3	ortholog_one2one	RFC3	ortholog_one2one
Pcdhb13	PCDHB6	ortholog_one2one	PCDHB6	ortholog_one2one
Pcdhb14		ortholog_one2one		ortholog_one2one
Pcdhb15	PCDHB7	ortholog_one2one	PCDHB7	ortholog_one2one
Gm24154				
Nkrf	NKRF	ortholog_one2one	STEEP1	ortholog_one2one
Gm22708				
Pcdhb16			PCDHB13	ortholog_one2one
Abhd16b	ABHD16B	ortholog_one2one	ABHD16B	ortholog_one2one
Gp6	GP6	ortholog_one2one	GP6	ortholog_one2many
Gp6	GP6	ortholog_one2one		ortholog_one2many
Elovl1				
Pcdhb17		ortholog_one2many		
Pcdhb17		ortholog_one2many		
Pcdhb18	PCDHB10	ortholog_one2many	PCDHB10	ortholog_one2one
Pcdhb18	PCDHB9	ortholog_one2many	PCDHB10	ortholog_one2one
Septin6	SEPTIN6	ortholog_one2one	SEPTIN6	ortholog_one2one
Pcdhb19	PCDHB11	ortholog_one2one		
Nebl	NEBL	ortholog_one2one	NEBL	ortholog_one2one
Pcdhb20	PCDHB14	ortholog_one2one		
Pcdhb21				
Ubr2	UBR2	ortholog_one2one	UBR2	ortholog_one2one
Pcdhb22	PCDHB15	ortholog_one2one	PCDHB15	ortholog_one2one
Gm55369				
Slc25a2	SLC25A2	ortholog_one2one	SLC25A2	ortholog_one2one
Comt	COMT	ortholog_one2one	COMT	ortholog_one2one
Taf7	TAF7	ortholog_one2one	TAF7	ortholog_one2one
Ddx6	DDX6	ortholog_one2one	DDX6	ortholog_one2one
Gm55946				
Gm55948				
Trhde	TRHDE	ortholog_one2one	TRHDE	ortholog_one2one
Pcdhga1				
Zc3h7b	ZC3H7B	ortholog_one2one	ZC3H7B	ortholog_one2one
Pcdhga2				
Gm24242				
Gm55734				
Man2b2	MAN2B2	ortholog_one2one	MAN2B2	ortholog_one2one
Pcdhga3				
Idh2	IDH2	ortholog_one2one	IDH2	ortholog_one2one
Cdc14b		ortholog_one2one	CDC14C	ortholog_one2many
Cdc14b		ortholog_one2one	CDC14B	ortholog_one2many
Rnf113a2			RNF113A	ortholog_one2many
Aldh6a1	ALDH6A1	ortholog_one2one	ALDH6A1	ortholog_one2one
Cdc20	CDC20	ortholog_one2one	CDC20	ortholog_one2one
Txnrd2	TXNRD2	ortholog_one2one	TXNRD2	ortholog_one2one
Gm55666				
Gm22070			U6	ortholog_one2one
Tph2	TPH2	ortholog_one2one	TPH2	ortholog_one2one
Golga7b		ortholog_one2one	GOLGA7B	ortholog_one2one
Agrn	AGRN	ortholog_one2one	AGRN	ortholog_one2one
Tef	TEF	ortholog_one2one	TEF	ortholog_one2one
Vsx2	VSX2	ortholog_one2one	VSX2	ortholog_one2one
Tbc1d15	TBC1D15	ortholog_one2one	TBC1D15	ortholog_one2one
Pik3cb	PIK3CB	ortholog_one2one	PIK3CB	ortholog_one2one
Sfrp5	SFRP5	ortholog_one2one	SFRP5	ortholog_one2one
Tpst2	TPST2	ortholog_one2one	TPST2	ortholog_one2one
Polr2g		ortholog_one2many	POLR2G	ortholog_one2one
Polr2g		ortholog_one2many	POLR2G	ortholog_one2one
Pcdhgb1				
Pcdhga4	PCDHGA4	ortholog_one2one		
Rdh13	RDH13	ortholog_one2one		ortholog_one2many
Rdh13	RDH13	ortholog_one2one		ortholog_one2many
Map3k20	MAP3K20	ortholog_one2one	MAP3K20	ortholog_one2one
Pcdhgb2				
Abcd4	ABCD4	ortholog_one2one	ABCD4	ortholog_one2one
Pcdhga5				
Gm24401				
Pcdhga6				
Zbtb3	ZBTB3	ortholog_one2one	ZBTB3	ortholog_one2one
Tob2	TOB2	ortholog_one2one	TOB2	ortholog_one2one
Ttc9c	TTC9C	ortholog_one2one	TTC9C	ortholog_one2one
Pcdhga7				
Pcdhgb4				
Gm55668				
Rab21	RAB21	ortholog_one2one	RAB21	ortholog_one2one
Hnrnpul2	HNRNPUL2	ortholog_one2one	HNRNPUL2	ortholog_one2one
Pcdhga8				ortholog_one2one
Ceacam20	CEACAM20	ortholog_one2one	CEACAM20	ortholog_one2one
Aco2			ACO2	ortholog_one2one
Smarcc2	SMARCC2	ortholog_one2one	SMARCC2	ortholog_one2one
Ppp2r2c	PPP2R2C	ortholog_one2one	PPP2R2C	ortholog_one2one
Sowahd			SOWAHD	ortholog_one2one
Gm26099			U6	ortholog_one2one
Gm24809			Metazoa_SRP	ortholog_one2many
Kdm5c	KDM5C	ortholog_one2one	KDM5C	ortholog_one2one
Gm22549				
Gng3	GNG3	ortholog_one2one	GNG3	ortholog_one2one
Kcnj13	KCNJ13	ortholog_one2one	KCNJ13	ortholog_one2one
Gm55682				
Tenm4	TENM4	ortholog_one2one	TENM4	ortholog_one2one
Col19a1	COL19A1	ortholog_one2one	COL19A1	ortholog_one2one
Tfip11	TFIP11	ortholog_one2one	TFIP11	ortholog_one2one
Pcdhgb5			PCDHGB5	ortholog_one2one
Pcdhga9				
Thsd4	THSD4	ortholog_one2one	THSD4	ortholog_one2one
Polr3h	POLR3H	ortholog_one2one	POLR3H	ortholog_one2one
Pcdhgb6				
Csdc2	CSDC2	ortholog_one2one	CSDC2	ortholog_one2one
Gm56014				
Pmm1	PMM1	ortholog_one2one	PMM1	ortholog_one2one
Cdca7	CDCA7	ortholog_one2one	CDCA7	ortholog_one2one
Dok4	DOK4	ortholog_one2one	DOK4	ortholog_one2one
Lrrn4cl	LRRN4CL	ortholog_one2one	LRRN4CL	ortholog_one2one
Ubxn1	UBXN1	ortholog_one2one	UBXN1	ortholog_one2one
Pcdhga10				
Gm25408				
Pcdhgb7				
Fam110c	FAM110C	ortholog_one2one	FAM110C	ortholog_one2one
Pcdhga11				
Gm26418				
Gm24613				
Gm55661			5S_rRNA	ortholog_one2one
Lamb1	LAMB1	ortholog_one2one	LAMB1	ortholog_one2one
Gm22099				
Clk1	CLK1	ortholog_one2one	CLK1	ortholog_one2one
Lrrc49	LRRC49	ortholog_one2one	LRRC49	ortholog_one2one
Trim67	TRIM67	ortholog_one2one	TRIM67	ortholog_one2one
Ndufb11b	NDUFB11	ortholog_one2many	NDUFB11	ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many		ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Xrcc6		ortholog_one2many	XRCC6	ortholog_one2many
Snora57				ortholog_one2many
Snora57				ortholog_one2many
Stk38	STK38	ortholog_one2one	STK38	ortholog_one2one
Gm55611				
Dnajc1	DNAJC1	ortholog_one2one	DNAJC1	ortholog_one2one
Ganab	GANAB	ortholog_one2one	GANAB	ortholog_one2one
Ctsl				
Pcdhgb8				
Pcdhga12				
Tgfbr3l	TGFBR3L	ortholog_one2one	TGFBR3L	ortholog_one2one
Ccdc102a	CCDC102A	ortholog_one2one	CCDC102A	ortholog_one2one
Opn4			OPN4	ortholog_one2one
Ccdc121rt3				
Jakmip1	JAKMIP1	ortholog_one2one	JAKMIP1	ortholog_one2one
Pcdhgc3				
Rabgap1l	RABGAP1L	ortholog_one2one	RABGAP1L	ortholog_one2one
Tpd52l2		ortholog_one2many	TPD52L2	ortholog_one2one
Tpd52l2		ortholog_one2many	TPD52L2	ortholog_one2one
Ctxn1	CTXN1	ortholog_one2one	CTXN1	ortholog_one2one
Adgrg5	ADGRG5	ortholog_one2one	ADGRG5	ortholog_one2one
Mpl	MPL	ortholog_one2one	MPL	ortholog_one2one
Desi1	DESI1	ortholog_one2one	DESI1	ortholog_one2one
Cdk20		ortholog_one2one	CDK20	ortholog_one2one
Nlrp9b	NLRP9	ortholog_one2many		
Pcdhgc4				
Gm54596			5S_rRNA	ortholog_one2one
Rps6ka6	RPS6KA6	ortholog_one2one	RPS6KA6	ortholog_one2one
n-R5s152				
Gm55407				
Sema4b	SEMA4B	ortholog_one2one	SEMA4B	ortholog_one2one
Asphd2	ASPHD2	ortholog_one2one	ASPHD2	ortholog_one2one
Gm55840				
Fam240b	FAM240B	ortholog_one2one	FAM240B	ortholog_one2one
Cpne5	CPNE5	ortholog_one2one	CPNE5	ortholog_one2one
Zswim6	ZSWIM6	ortholog_one2one	ZSWIM6	ortholog_one2one
Isg15	ISG15	ortholog_one2one	ISG15	ortholog_one2one
Perm1		ortholog_one2one	PERM1	ortholog_one2one
Oxct1	OXCT1	ortholog_one2one	OXCT1	ortholog_one2one
Gm55745				
Tie1	TIE1	ortholog_one2one	TIE1	ortholog_one2one
F13a1	F13A1	ortholog_one2one	F13A1	ortholog_one2one
Cd36	CD36	ortholog_one2one	CD36	ortholog_one2one
Arvcf	ARVCF	ortholog_one2one	ARVCF	ortholog_one2one
Grid1	GRID1	ortholog_one2one	GRID1	ortholog_one2one
Tfrc	TFRC	ortholog_one2one	TFRC	ortholog_one2one
Gnpat	GNPAT	ortholog_one2one	GNPAT	ortholog_one2one
B3gat3	B3GAT3	ortholog_one2one	B3GAT3	ortholog_one2one
4930596D02Rik				
Vmn1r91				
4930474N05Rik				
Mir708				
Vmn1r240				
Pcdhgc5				
Larp6	LARP6	ortholog_one2one	LARP6	ortholog_one2one
Eml3	EML3	ortholog_one2one	EML3	ortholog_one2one
Dld	DLD	ortholog_one2one	DLD	ortholog_one2one
Vmn1r93				
Gm24394				
A4gnt	A4GNT	ortholog_one2one		
Thap2	THAP2	ortholog_one2one	THAP2	ortholog_one2one
Vmn1r94				
Gm25204				
Gm55246				
Ccser2	CCSER2	ortholog_one2one	CCSER2	ortholog_one2one
Gm55961				
Vmn1r95				
Vmn1r241				
Uaca	UACA	ortholog_one2one	UACA	ortholog_one2one
Gm22226				
Vmn1r242				
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Gm5890		ortholog_many2many		
Ppil1	PPIL1	ortholog_one2one	PPIL1	ortholog_one2one
Vmn1r243				
Vmn1r244				
Vmn1r100				
Vmn1r101				
Zfp999				
Gm10670				
Vmn1r103				
Mei1	MEI1	ortholog_one2one	MEI1	ortholog_one2one
Vmn1r104				
Zfp998				
Vmn1r245				
Vmn1r246				
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Gm4513		ortholog_many2many		
Slc26a3	SLC26A3	ortholog_one2one	SLC26A3	ortholog_one2one
Tnk2	TNK2	ortholog_one2one	TNK2	ortholog_one2one
Vmn1r107				
Vmn1r111				
Nars2			NARS2	ortholog_one2one
Ckmt2	CKMT2	ortholog_one2one	CKMT2	ortholog_one2one
Plpp6	PLPP6	ortholog_one2one	PLPP6	ortholog_one2one
Tgfb2	TGFB2	ortholog_one2one	TGFB2	ortholog_one2one
Cdc37l1	CDC37L1	ortholog_one2one	CDC37L1	ortholog_one2one
Rasgrf2	RASGRF2	ortholog_one2one	RASGRF2	ortholog_one2one
Gm25184				
Gm55665				
Egln1	EGLN1	ortholog_one2one	EGLN1	ortholog_one2one
Btf3l4b		ortholog_many2many	BTF3L4	ortholog_one2many
Btf3l4b		ortholog_many2many	BTF3L4	ortholog_one2many
Btf3l4b		ortholog_many2many	BTF3L4	ortholog_one2many
Tsnax	TSNAX	ortholog_one2one	TSNAX	ortholog_one2one
Gm23955			U6	ortholog_many2many
Gm23955			U6	ortholog_many2many
Gm25148				
Tifab	TIFAB	ortholog_one2one	TIFAB	ortholog_one2one
Rbm39	RBM39	ortholog_one2one	RBM39	ortholog_one2one
Neurog1			NEUROG1	ortholog_one2one
Diaph1	DIAPH1	ortholog_one2one	DIAPH1	ortholog_one2one
Gm26169				
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Gm10668		ortholog_many2many		
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many		ortholog_one2many
Myl6		ortholog_one2many	MYL6	ortholog_one2many
Myl6		ortholog_one2many	MYL6	ortholog_one2many
Adgrg1	ADGRG1	ortholog_one2one	ADGRG1	ortholog_one2one
Vmn1r112				
Cib1	CIB1	ortholog_one2one	CIB1	ortholog_one2one
Gm24716			U6	ortholog_one2one
Slc25a48	SLC25A48	ortholog_one2one	SLC25A48	ortholog_one2one
D1Pas1		ortholog_many2many	DDX3X	ortholog_one2many
D1Pas1		ortholog_many2many	DDX3X	ortholog_one2many
Gpr52				
Kcnf1	KCNF1	ortholog_one2one		
Dio2		ortholog_one2one	DIO2	ortholog_one2one
Gm23528				
Fbxl21		ortholog_one2one	FBXL21	ortholog_one2one
Gm24988				ortholog_one2many
Dio3				
Ngef	NGEF	ortholog_one2one	NGEF	ortholog_one2one
Laptm4a		ortholog_one2many	LAPTM4A	ortholog_one2one
Laptm4a		ortholog_one2many	LAPTM4A	ortholog_one2one
Samd11	SAMD11	ortholog_one2one	SAMD11	ortholog_one2one
Col7a1				
Serpinb9g	SERPINB9	ortholog_one2many	SERPINB9	ortholog_one2many
Rgr	RGR	ortholog_one2one	RGR	ortholog_one2one
Unc93b1	UNC93B1	ortholog_one2one	UNC93B1	ortholog_one2one
Serpinb6d		ortholog_many2many	SERPINB6	ortholog_one2many
Serpinb6d		ortholog_many2many	SERPINB6	ortholog_one2many
Eps8l1	EPS8L1	ortholog_one2one		ortholog_one2many
Eps8l1	EPS8L1	ortholog_one2one	EPS8L1	ortholog_one2many
Lrit1	LRIT1	ortholog_one2one	LRIT1	ortholog_one2one
Hdac3	HDAC3	ortholog_one2one	HDAC3	ortholog_one2one
Hdx	HDX	ortholog_one2one	HDX	ortholog_one2one
Rnf144a	RNF144A	ortholog_one2one	RNF144A	ortholog_one2one
Serpinb6e		ortholog_many2many	SERPINB6	ortholog_one2many
Serpinb6e		ortholog_many2many	SERPINB6	ortholog_one2many
Lrit2	LRIT2	ortholog_one2one	LRIT2	ortholog_one2one
Myl6b	MYL6B	ortholog_one2one	MYL6B	ortholog_one2one
Cdhr1	CDHR1	ortholog_one2one	CDHR1	ortholog_one2one
Serpinb6c		ortholog_many2many	SERPINB6	ortholog_one2many
Serpinb6c		ortholog_many2many	SERPINB6	ortholog_one2many
Gnat3	GNAT3	ortholog_one2one	GNAT3	ortholog_one2one
Lgr5	LGR5	ortholog_one2one	LGR5	ortholog_one2one
Nkapl			NKAPL	ortholog_one2one
Ghitm		ortholog_one2many	GHITM	ortholog_one2one
Ghitm		ortholog_one2many	GHITM	ortholog_one2one
Ghitm		ortholog_one2many	GHITM	ortholog_one2one
Gm23779				
AK157302		ortholog_one2many		ortholog_many2many
AK157302		ortholog_one2many	ISCA1	ortholog_many2many
Or13p10				
Zkscan8	ZKSCAN8	ortholog_one2one	ZKSCAN8	ortholog_one2one
Ak3	AK3	ortholog_one2one	AK3	ortholog_one2one
Gnai1	GNAI1	ortholog_one2one	GNAI1	ortholog_one2one
Slf2	SLF2	ortholog_one2one	SLF2	ortholog_one2one
Vmn2r129				
Ppil3	PPIL3	ortholog_one2one		
Plcxd3	PLCXD3	ortholog_one2one		
Or13p4				
Gm23822				
C6	C6	ortholog_one2one	C6	ortholog_one2one
Rab9b	RAB9B	ortholog_one2one	RAB9B	ortholog_one2one
Or13p3				
Or1f12				
Crmp1	CRMP1	ortholog_one2one	CRMP1	ortholog_one2one
Or13p8				
Cers4	CERS4	ortholog_one2one	CERS4	ortholog_one2one
Or2b7				
Or2w2				
Or13p5				
H2bw2		ortholog_one2many	H2BW2A	ortholog_one2many
H2bw2		ortholog_one2many	H2BW2A	ortholog_one2many
H2bw2	H2BW1	ortholog_one2many	H2BW2A	ortholog_one2many
H2bw2		ortholog_one2many	H2BW1	ortholog_one2many
H2bw2		ortholog_one2many	H2BW1	ortholog_one2many
H2bw2	H2BW1	ortholog_one2many	H2BW1	ortholog_one2many
H2bw2		ortholog_one2many	H2BW1C	ortholog_one2many
H2bw2		ortholog_one2many	H2BW1C	ortholog_one2many
H2bw2	H2BW1	ortholog_one2many	H2BW1C	ortholog_one2many
Or2w4				
Gm22469				
Gm23909				
Or10ak14				
Or2b6	OR2B6	ortholog_one2one		
Or10ak13				
Or2w6				
Nrg3	NRG3	ortholog_one2one	NRG3	ortholog_one2one
Or2b2b				
Or10ak12				
Or2b2				
Or10ak11				
H2bc13				
Tmsb15b1				
H2ac13			H2AC8	ortholog_one2many
Or10ak9				
Gm55628				
H3c10		ortholog_one2one	H3C2	ortholog_one2one
Gm25482				
Or10ak16				
Sema4g	SEMA4G	ortholog_one2one	SEMA4G	ortholog_one2one
H2bc14	H2BC5	ortholog_one2one	H2BC5	ortholog_one2one
H4c11				
Or10ak8				
H4c12				
H2ac15		ortholog_one2one		
Or10ak7				
H2bc15				
Lao1				
H1f5	H1-5	ortholog_one2one	H1-5	ortholog_one2one
H3c11		ortholog_one2one	H3C10	ortholog_one2one
Tspan8	TSPAN8	ortholog_one2one	TSPAN8	ortholog_one2one
H2ac22			H2AC8	ortholog_one2many
H2bc22				
Gm55281				
Gm55282				
Gm55283				
Gm24388			U6	ortholog_one2one
Trgv7		ortholog_one2one	TRGV1	ortholog_one2many
Trgv7		ortholog_one2one		ortholog_one2many
Gm24352				
Sh2d4b	SH2D4B	ortholog_one2one		
Trgv4				
Ranbp3l	RANBP3L	ortholog_one2one	RANBP3L	ortholog_one2one
Slc2a1	SLC2A1	ortholog_one2one	SLC2A1	ortholog_one2one
Trgc1				
Trgc2			TRGV10	ortholog_one2many
Gab2	GAB2	ortholog_one2one	GAB2	ortholog_one2one
Tspan14	TSPAN14	ortholog_one2one	TSPAN14	ortholog_one2one
Cmpk2	CMPK2	ortholog_one2one	CMPK2	ortholog_one2one
Trgv2				
Skp2	SKP2	ortholog_one2one	SKP2	ortholog_one2one
Esyt1	ESYT1	ortholog_one2one	ESYT1	ortholog_one2one
Trgv1				
Zfp958				
Trgc4			TRGV10	ortholog_one2many
Adgrg3	ADGRG3	ortholog_one2one	ADGRG3	ortholog_one2one
Stard3nl		ortholog_one2one	STARD3NL	ortholog_one2one
Rhox10				
Ucn2	UCN2	ortholog_one2one	UCN2	ortholog_one2one
Evc	EVC	ortholog_one2one	EVC	ortholog_one2one
Dzip1l	DZIP1L	ortholog_one2one	DZIP1L	ortholog_one2one
Zfp691	ZNF691	ortholog_one2one	ZNF691	ortholog_one2one
Vmn1r114				
Vmn1r115				
Vmn1r116				
Vmn1r117				
Usp35	USP35	ortholog_one2one	USP35	ortholog_one2one
Fchsd1	FCHSD1	ortholog_one2one	FCHSD1	ortholog_one2one
Zfp703	ZNF703	ortholog_one2one	ZNF703	ortholog_one2one
Rhox13			RHOXF1	ortholog_one2one
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many	PRAMEF12	ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Pramel51		ortholog_one2many		ortholog_many2many
Zbtb33	ZBTB33	ortholog_one2one	ZBTB33	ortholog_one2one
Phf20	PHF20	ortholog_one2one	PHF20	ortholog_one2one
Patj	PATJ	ortholog_one2one	PATJ	ortholog_one2one
Lzts2	LZTS2	ortholog_one2one	LZTS2	ortholog_one2one
Shcbp1	SHCBP1	ortholog_one2one	SHCBP1	ortholog_one2one
Phf6	PHF6	ortholog_one2one	PHF6	ortholog_one2one
Vmn1r118				
Ttll13	TTLL13	ortholog_one2one	TTLL13	ortholog_one2one
Neu2	NEU2	ortholog_one2one	NEU2	ortholog_one2one
H4c8				
H2ac10				
H3c8			H3C8	ortholog_one2one
H2bc9		ortholog_one2one	H2BC14	ortholog_one2one
H3c7				
H4c6				
Sptlc2	SPTLC2	ortholog_one2one	SPTLC2	ortholog_one2one
H1f3	H1-3	ortholog_one2one	H1-3	ortholog_one2one
