Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSMUSG00000062314	Or9i1b	ENSMMUG00000054152	OR9I1	ortholog_one2many
ENSMUSG00000025059	Gk	ENSMMUG00000017343	GK3	ortholog_one2many
ENSMUSG00000025059	Gk	ENSMMUG00000005959	GK	ortholog_one2many
ENSMUSG00000022558	Mroh1	ENSMMUG00000014716	MROH1	ortholog_one2one
ENSMUSG00000023830	Igf2r	ENSMMUG00000015658	IGF2R	ortholog_one2one
ENSMUSG00000064889	Gm24200	ENSMMUG00000026103	U1	ortholog_one2one
ENSMUSG00000045414	Dipk2a	ENSMMUG00000017055	DIPK2A	ortholog_one2one
ENSMUSG00000025225	Nfkb2	ENSMMUG00000002990	NFKB2	ortholog_one2one
ENSMUSG00000038055	Dexi	ENSMMUG00000006514	DEXI	ortholog_one2one
ENSMUSG00000089551	Gm24178	ENSMMUG00000035943	U6	ortholog_one2one
ENSMUSG00000069633	Pex11g	ENSMMUG00000055237	PEX11G	ortholog_one2one
ENSMUSG00000032590	Apeh	ENSMMUG00000014540	APEH	ortholog_one2one
ENSMUSG00000022884	Eif4a2	ENSMMUG00000003702	EIF4A2	ortholog_one2one
ENSMUSG00000032712	Resf1	ENSMMUG00000023575	RESF1	ortholog_one2one
ENSMUSG00000030815	Phkg2	ENSMMUG00000020878	PHKG2	ortholog_one2one
ENSMUSG00000031553	Adam3	ENSMMUG00000056251		ortholog_one2one
ENSMUSG00000054770	Kctd18	ENSMMUG00000008102	KCTD18	ortholog_one2one
ENSMUSG00000021998	Lcp1	ENSMMUG00000017033	LCP1	ortholog_one2one
ENSMUSG00000040624	Plekhg1	ENSMMUG00000019772	PLEKHG1	ortholog_one2one
ENSMUSG00000079304	Tex52	ENSMMUG00000037675	TEX52	ortholog_one2one
ENSMUSG00000026039	Sgo2a	ENSMMUG00000052913	SGO2	ortholog_one2many
ENSMUSG00000037469	Acp7	ENSMMUG00000012787	ACP7	ortholog_one2one
ENSMUSG00000020953	Coch	ENSMMUG00000011514	COCH	ortholog_one2one
ENSMUSG00000042155	Klhl23	ENSMMUG00000023051	KLHL23	ortholog_one2one
ENSMUSG00000014554	Dguok	ENSMMUG00000017830	DGUOK	ortholog_one2one
ENSMUSG00000040782	Cop1	ENSMMUG00000059669	COP1	ortholog_one2one
ENSMUSG00000089007	Gm23877	ENSMMUG00000036338		ortholog_one2many
ENSMUSG00000084560	Gm26478	ENSMMUG00000034676	U4	ortholog_many2many
ENSMUSG00000084560	Gm26478	ENSMMUG00000024249	U4	ortholog_many2many
ENSMUSG00000040340	Tex45	ENSMMUG00000057890	TEX45	ortholog_one2one
ENSMUSG00000020954	Strn3	ENSMMUG00000011515	STRN3	ortholog_one2one
ENSMUSG00000031129	Slc9a9	ENSMMUG00000009694	SLC9A9	ortholog_one2one
ENSMUSG00000024642	Tle4	ENSMMUG00000023365	TLE4	ortholog_one2one
ENSMUSG00000024068	Spast	ENSMMUG00000021691	SPAST	ortholog_one2one
ENSMUSG00000031667	Aktip	ENSMMUG00000008657	AKTIP	ortholog_one2one
ENSMUSG00000021499	Catsper3	ENSMMUG00000005286	CATSPER3	ortholog_one2one
ENSMUSG00000062960	Kdr	ENSMMUG00000012669	KDR	ortholog_one2one
ENSMUSG00000029534	St7	ENSMMUG00000021722	ST7	ortholog_one2one
ENSMUSG00000007279	Scube2	ENSMMUG00000006692	SCUBE2	ortholog_one2one
ENSMUSG00000079110	Capn3	ENSMMUG00000001534	CAPN3	ortholog_one2one
ENSMUSG00000008813	Tppp2	ENSMMUG00000020749	TPPP2	ortholog_one2one
ENSMUSG00000033350	Chst2	ENSMMUG00000002779	CHST2	ortholog_one2one
ENSMUSG00000032589	Bsn	ENSMMUG00000014537	BSN	ortholog_one2one
ENSMUSG00000021048	Mthfd1	ENSMMUG00000001319	MTHFD1	ortholog_one2one
ENSMUSG00000022000	Zc3h13	ENSMMUG00000017025	ZC3H13	ortholog_one2one
ENSMUSG00000024640	Psat1	ENSMMUG00000018263		ortholog_one2many
ENSMUSG00000024640	Psat1	ENSMMUG00000011868	PSAT1	ortholog_one2many
ENSMUSG00000039318	Rab3gap2	ENSMMUG00000007784	RAB3GAP2	ortholog_one2one
ENSMUSG00000021506	Pitx1	ENSMMUG00000052860	PITX1	ortholog_one2one
ENSMUSG00000039977	Deup1	ENSMMUG00000006665	DEUP1	ortholog_one2one
ENSMUSG00000067276	Capn6	ENSMMUG00000015308	CAPN6	ortholog_one2one
ENSMUSG00000015533	Itga2	ENSMMUG00000020448	ITGA2	ortholog_one2one
ENSMUSG00002075426	Gm55556	ENSMMUG00000053818	5S_rRNA	ortholog_many2many
ENSMUSG00002075426	Gm55556	ENSMMUG00000053033	5S_rRNA	ortholog_many2many
ENSMUSG00000020109	Dnajb12	ENSMMUG00000010431	DNAJB12	ortholog_one2one
ENSMUSG00000091722	Siah3	ENSMMUG00000041756	SIAH3	ortholog_one2one
ENSMUSG00000010025	Aldh3a2	ENSMMUG00000014130	ALDH3A2	ortholog_one2one
ENSMUSG00000034913	Cby2	ENSMMUG00000011986	CBY2	ortholog_one2one
ENSMUSG00000023022	Lima1	ENSMMUG00000016471	CERS5	ortholog_one2one
ENSMUSG00000057176	Ccdc189	ENSMMUG00000020880	CFAP119	ortholog_one2one
ENSMUSG00000031167	Rbm3	ENSMMUG00000037648		ortholog_one2one
ENSMUSG00000022002	Erich6b	ENSMMUG00000044896	ERICH6B	ortholog_one2one
ENSMUSG00000051246	Msantd1	ENSMMUG00000008398	MSANTD1	ortholog_one2one
ENSMUSG00000064394	Gm23622	ENSMMUG00000059277	U6	ortholog_one2one
ENSMUSG00000039543	Cfap70	ENSMMUG00000011285	CFAP70	ortholog_one2one
ENSMUSG00000041491	Cep78	ENSMMUG00000013003	CEP78	ortholog_one2one
ENSMUSG00000068037	Mas1	ENSMMUG00000016217	MAS1	ortholog_one2one
ENSMUSG00000030617	Ccdc83	ENSMMUG00000019617	CCDC83	ortholog_one2one
ENSMUSG00000033282	Rpgrip1l	ENSMMUG00000020580	RPGRIP1L	ortholog_one2one
ENSMUSG00000029427	Zcchc8	ENSMMUG00000013643	ZCCHC8	ortholog_one2one
ENSMUSG00000020955	Ap4s1	ENSMMUG00000003123	AP4S1	ortholog_one2one
ENSMUSG00000039952	Dag1	ENSMMUG00000004683	DAG1	ortholog_one2one
ENSMUSG00000020185	E2f7	ENSMMUG00000022846	E2F7	ortholog_one2one
ENSMUSG00000042284	Itga1	ENSMMUG00000001753	ITGA1	ortholog_one2one
ENSMUSG00000037126	Psd	ENSMMUG00000002993	PSD	ortholog_one2one
ENSMUSG00000021057	Akap5	ENSMMUG00000042066	AKAP5	ortholog_one2one
ENSMUSG00000088524	Snord2	ENSMMUG00000055888		ortholog_one2one
ENSMUSG00000064880	Gm24201	ENSMMUG00000024301	SNORA63	ortholog_one2one
ENSMUSG00000087935	Snora81	ENSMMUG00000036886		ortholog_one2many
ENSMUSG00000065208	Gm24616	ENSMMUG00000026741	SNORA4	ortholog_one2one
ENSMUSG00000022881	Rfc4	ENSMMUG00000003704	RFC4	ortholog_one2one
ENSMUSG00000073460	Pnldc1	ENSMMUG00000004181	PNLDC1	ortholog_one2one
ENSMUSG00000056459	Zbtb25	ENSMMUG00000004747	ZBTB25	ortholog_one2one
ENSMUSG00000004044	Cavin1	ENSMMUG00000050192	CAVIN1	ortholog_one2one
ENSMUSG00000043885	Slc36a4	ENSMMUG00000017741	SLC36A4	ortholog_one2one
ENSMUSG00000007653	Gabrb2	ENSMMUG00000018044	GABRB2	ortholog_one2one
ENSMUSG00000006335	Tfpt	ENSMMUG00000022296	TFPT	ortholog_one2one
ENSMUSG00002075146	Snora36b	ENSMMUG00000034621	SNORA36B	ortholog_one2one
ENSMUSG00000033454	Zbtb1	ENSMMUG00000004748	ZBTB1	ortholog_one2one
ENSMUSG00000063558	Aox1	ENSMMUG00000021931	AOX1	ortholog_one2one
ENSMUSG00000015937	Macroh2a1	ENSMMUG00000014465	MACROH2A1	ortholog_one2one
ENSMUSG00000022878	Adipoq	ENSMMUG00000002684	ADIPOQ	ortholog_one2one
ENSMUSG00000023025	Larp4	ENSMMUG00000008172	LARP4	ortholog_one2one
ENSMUSG00000050901	Mtnr1b	ENSMMUG00000051474		ortholog_one2one
ENSMUSG00000024423	Impact	ENSMMUG00000044883		ortholog_one2many
ENSMUSG00000024423	Impact	ENSMMUG00000004664	IMPACT	ortholog_one2many
ENSMUSG00000032010	Usp2	ENSMMUG00000008921	USP2	ortholog_one2one
ENSMUSG00000022885	St6gal1	ENSMMUG00000014905	ST6GAL1	ortholog_one2one
ENSMUSG00000057388	Mrpl18	ENSMMUG00000063964	MRPL18	ortholog_one2many
ENSMUSG00000057388	Mrpl18	ENSMMUG00000015343		ortholog_one2many
ENSMUSG00000025572	Tmc6	ENSMMUG00000011932	TMC6	ortholog_one2one
ENSMUSG00000039795	Zfand1	ENSMMUG00000002626	ZFAND1	ortholog_one2one
ENSMUSG00000088447	Gm22186	ENSMMUG00000041899		ortholog_many2many
ENSMUSG00000088447	Gm22186	ENSMMUG00000037402		ortholog_many2many
ENSMUSG00000087718	Gm22236	ENSMMUG00000033280	U6	ortholog_one2one
ENSMUSG00000021097	Clmn	ENSMMUG00000000681	CLMN	ortholog_one2one
ENSMUSG00000039994	Timeless	ENSMMUG00000021878	TIMELESS	ortholog_one2one
ENSMUSG00000024069	Slc30a6	ENSMMUG00000030876	SLC30A6	ortholog_one2one
ENSMUSG00000029233	Srd5a3	ENSMMUG00000010113	SRD5A3	ortholog_one2one
ENSMUSG00002075651	Gm55087	ENSMMUG00000036412	U6	ortholog_one2one
ENSMUSG00000033383	Rtp1	ENSMMUG00000052643	RTP1	ortholog_one2one
ENSMUSG00000022887	Masp1	ENSMMUG00000013004	MASP1	ortholog_one2one
ENSMUSG00000030598	Fbxo17	ENSMMUG00000014544		ortholog_one2one
ENSMUSG00000026153	Fam135a	ENSMMUG00000009060	FAM135A	ortholog_one2one
ENSMUSG00000027536	Chmp4c	ENSMMUG00000002625	CHMP4C	ortholog_one2one
ENSMUSG00000003992	Ssbp2	ENSMMUG00000017583	SSBP2	ortholog_one2one
ENSMUSG00000037346	Hrh4	ENSMMUG00000015065	HRH4	ortholog_one2one
ENSMUSG00000028161	Ppp3ca	ENSMMUG00000004599	PPP3CA	ortholog_one2one
ENSMUSG00000035901	Dennd5a	ENSMMUG00000021142	DENND5A	ortholog_one2one
ENSMUSG00000034893	Cog3	ENSMMUG00000018409	COG3	ortholog_one2one
ENSMUSG00000024420	Zfp521	ENSMMUG00000008600	ZNF521	ortholog_one2one
ENSMUSG00000013495	Tmem175	ENSMMUG00000017221	TMEM175	ortholog_one2one
ENSMUSG00000025226	Fbxl15	ENSMMUG00000056510	FBXL15	ortholog_one2one
ENSMUSG00000023026	Dip2b	ENSMMUG00000010565	DIP2B	ortholog_one2one
ENSMUSG00000024697	Gna14	ENSMMUG00000019761	GNA14	ortholog_one2one
ENSMUSG00000033355	Rtp4	ENSMMUG00000013007	RTP4	ortholog_one2one
ENSMUSG00000036748	Cuedc2	ENSMMUG00000055748		ortholog_one2many
ENSMUSG00000036748	Cuedc2	ENSMMUG00000003000		ortholog_one2many
ENSMUSG00000025058	Tasl	ENSMMUG00000012710	TASL	ortholog_one2one
ENSMUSG00000037013	Ss18	ENSMMUG00000018059	SS18	ortholog_one2one
ENSMUSG00000022003	Slc25a30	ENSMMUG00000037790	SLC25A30	ortholog_one2one
ENSMUSG00000031382	Asb11	ENSMMUG00000004858	ASB11	ortholog_one2one
ENSMUSG00000033306	Lpp	ENSMMUG00000016823	LPP	ortholog_one2one
ENSMUSG00000037622	Wdtc1	ENSMMUG00000004762	WDTC1	ortholog_one2one
ENSMUSG00000027534	Snx16	ENSMMUG00000007694	SNX16	ortholog_one2one
ENSMUSG00000030816	Rnf40	ENSMMUG00000020881	RNF40	ortholog_one2one
ENSMUSG00000029234	Tmem165	ENSMMUG00000001918	TMEM165	ortholog_one2one
ENSMUSG00000055415	Atp10b	ENSMMUG00000012643	ATP10B	ortholog_one2one
ENSMUSG00000060126	Tpt1	ENSMMUG00000022979	TPT1	ortholog_one2one
ENSMUSG00000025056	Nr0b1	ENSMMUG00000012775	NR0B1	ortholog_one2one
ENSMUSG00000031384	Asb9	ENSMMUG00000060896		ortholog_one2one
ENSMUSG00000039193	Nlrc4	ENSMMUG00000021754	NLRC4	ortholog_one2one
ENSMUSG00000055932	Fto	ENSMMUG00000020583	FTO	ortholog_one2one
ENSMUSG00000042508	Dmtf1	ENSMMUG00000010781	DMTF1	ortholog_one2one
ENSMUSG00000065601	Mir146	ENSMMUG00000032833	mml-mir-146a	ortholog_one2one
ENSMUSG00000010122	Slc47a1	ENSMMUG00000002700	SLC47A1	ortholog_one2one
ENSMUSG00000067995	Gtf2f2	ENSMMUG00000062575	GTF2F2	ortholog_one2one
ENSMUSG00000042275	Pelo	ENSMMUG00000039101	PELO	ortholog_one2one
ENSMUSG00000026409	Pfkfb2	ENSMMUG00000022170	PFKFB2	ortholog_one2one
ENSMUSG00000118824	Gm25985	ENSMMUG00000034669	U6	ortholog_one2one
ENSMUSG00000046523	Kctd4	ENSMMUG00000012636	KCTD4	ortholog_one2one
ENSMUSG00000039201	Tbc1d25	ENSMMUG00000018335	TBC1D25	ortholog_one2one
ENSMUSG00000005994	Tyrp1	ENSMMUG00000062815	TYRP1	ortholog_one2one
ENSMUSG00000021620	Acot12	ENSMMUG00000020656	ACOT12	ortholog_one2one
ENSMUSG00000059146	Ntrk3	ENSMMUG00000001386	NTRK3	ortholog_one2one
ENSMUSG00000024072	Yipf4	ENSMMUG00000016094	YIPF4	ortholog_one2one
ENSMUSG00000021814	Anxa7	ENSMMUG00000015708	ANXA7	ortholog_one2one
ENSMUSG00000035247	Hectd1	ENSMMUG00000003120	HECTD1	ortholog_one2one
ENSMUSG00000068039	Tcp1	ENSMMUG00000012846	TCP1	ortholog_one2one
ENSMUSG00000048706	Lurap1l	ENSMMUG00000013290	LURAP1L	ortholog_one2one
ENSMUSG00000068663	Clec16a	ENSMMUG00000006515	CLEC16A	ortholog_one2one
ENSMUSG00000042258	Isl1	ENSMMUG00000003984	ISL1	ortholog_one2one
ENSMUSG00000053128	Rnf26	ENSMMUG00000041425	RNF26	ortholog_one2many
ENSMUSG00000052372	Il1rapl1	ENSMMUG00000001663	IL1RAPL1	ortholog_one2one
ENSMUSG00000074505	Fat3	ENSMMUG00000060452	FAT3	ortholog_one2one
ENSMUSG00000036743	Psma8	ENSMMUG00000018066	PSMA8	ortholog_one2one
ENSMUSG00000020415	Pttg1	ENSMMUG00000023077	PTTG1	ortholog_one2one
ENSMUSG00000025227	Mfsd13a	ENSMMUG00000011948	MFSD13A	ortholog_one2one
ENSMUSG00000093056	Gm24812	ENSMMUG00000039613	Metazoa_SRP	ortholog_one2many
ENSMUSG00000093056	Gm24812	ENSMMUG00000042348	Metazoa_SRP	ortholog_one2many
ENSMUSG00000027854	Sike1	ENSMMUG00000001973	SIKE1	ortholog_one2one
ENSMUSG00000021621	Zcchc9	ENSMMUG00000020655	ZCCHC9	ortholog_one2one
ENSMUSG00000054690	Emcn	ENSMMUG00000038085	EMCN	ortholog_one2one
ENSMUSG00000054321	Taf4b	ENSMMUG00000016190	TAF4B	ortholog_one2one
ENSMUSG00000031734	Irx3	ENSMMUG00000001389	IRX3	ortholog_one2one
ENSMUSG00000070127	Mir146b	ENSMMUG00000062252	mml-mir-146b	ortholog_one2many
ENSMUSG00000070127	Mir146b	ENSMMUG00000037884	mml-mir-146b	ortholog_one2many
ENSMUSG00000023032	Slc4a8	ENSMMUG00000006607	SLC4A8	ortholog_one2one
ENSMUSG00000025228	Actr1a	ENSMMUG00000011949	ACTR1A	ortholog_one2one
ENSMUSG00000035395	Dcaf8l	ENSMMUG00000003918	DCAF8L1	ortholog_one2one
ENSMUSG00000021156	Zmynd11	ENSMMUG00000021279	ZMYND11	ortholog_one2one
ENSMUSG00000032327	Stra6	ENSMMUG00000001837	STRA6	ortholog_one2one
ENSMUSG00000036225	Kctd1	ENSMMUG00000004595	KCTD1	ortholog_one2one
ENSMUSG00000046230	Vps13a	ENSMMUG00000019754	VPS13A	ortholog_one2one
ENSMUSG00000031285	Dcx	ENSMMUG00000015312	DCX	ortholog_one2one
ENSMUSG00000050106	Tmc8	ENSMMUG00000011935	TMC8	ortholog_one2one
ENSMUSG00000054150	Syne3	ENSMMUG00000004931	SYNE3	ortholog_one2one
ENSMUSG00000049972	Skint9	ENSMMUG00000049296		ortholog_one2many
ENSMUSG00000065105	Gm26130	ENSMMUG00000025344	SNORA29	ortholog_one2one
ENSMUSG00000064637	Snora20	ENSMMUG00000024995	SNORA20B	ortholog_one2many
ENSMUSG00000064637	Snora20	ENSMMUG00000025943	SNORA20	ortholog_one2many
ENSMUSG00000022009	Nufip1	ENSMMUG00000016609	NUFIP1	ortholog_one2one
ENSMUSG00000062480	Acat3	ENSMMUG00000012843		ortholog_many2many
ENSMUSG00000062480	Acat3	ENSMMUG00000030261		ortholog_many2many
ENSMUSG00000024411	Aqp4	ENSMMUG00000014934	AQP4	ortholog_one2one
ENSMUSG00000040811	Eml2	ENSMMUG00000038377		ortholog_one2one
ENSMUSG00000028854	Slc9a1	ENSMMUG00000016893	SLC9A1	ortholog_one2one
ENSMUSG00000027799	Nbea	ENSMMUG00000019831	NBEA	ortholog_one2one
ENSMUSG00000021815	Mss51	ENSMMUG00000015711	MSS51	ortholog_one2one
ENSMUSG00000021910	Nisch	ENSMMUG00000005619	NISCH	ortholog_one2one
ENSMUSG00000023832	Acat2	ENSMMUG00000012843		ortholog_many2many
ENSMUSG00000023832	Acat2	ENSMMUG00000030261		ortholog_many2many
ENSMUSG00002076653	Gm55537	ENSMMUG00000035660	U6	ortholog_one2one
ENSMUSG00000031737	Irx5	ENSMMUG00000017440	IRX5	ortholog_one2one
ENSMUSG00000031738	Irx6	ENSMMUG00000011658	IRX6	ortholog_one2one
ENSMUSG00000018893	Mb	ENSMMUG00000005034	MB	ortholog_one2one
ENSMUSG00000059430	Actg2	ENSMMUG00000017683	ACTG2	ortholog_one2one
ENSMUSG00000025573	6030468B19Rik	ENSMMUG00000021863	C16H17orf99	ortholog_one2one
ENSMUSG00000031740	Mmp2	ENSMMUG00000004475	MMP2	ortholog_one2one
ENSMUSG00000047466	8030462N17Rik	ENSMMUG00000011473	C18H18orf25	ortholog_one2one
ENSMUSG00000033576	Apol6	ENSMMUG00000001050	APOL6	ortholog_one2one
ENSMUSG00000048277	Syngr2	ENSMMUG00000021864	SYNGR2	ortholog_one2one
ENSMUSG00000021102	Glrx5	ENSMMUG00000054267	GLRX5	ortholog_one2one
ENSMUSG00000041840	Haus1	ENSMMUG00000003124	HAUS1	ortholog_one2one
ENSMUSG00000046694	Tent5b	ENSMMUG00000015115	TENT5B	ortholog_one2one
ENSMUSG00000060863	Tcl1b2	ENSMMUG00000015838	TCL1B	ortholog_one2many
ENSMUSG00000015829	Tnr	ENSMMUG00000015723	TNR	ortholog_one2one
ENSMUSG00000056596	Trnp1	ENSMMUG00000021031	TRNP1	ortholog_one2one
ENSMUSG00000031555	Adam9	ENSMMUG00000006033	ADAM9	ortholog_one2one
ENSMUSG00000119572	Gm24753	ENSMMUG00000061764	U6	ortholog_one2one
ENSMUSG00000073069	Mageb2	ENSMMUG00000037513		ortholog_one2many
ENSMUSG00000033565	Rbfox2	ENSMMUG00000014010	RBFOX2	ortholog_one2one
ENSMUSG00000025428	Atp5a1	ENSMMUG00000003570	ATP5F1A	ortholog_one2one
ENSMUSG00000066359	Tcl1b1	ENSMMUG00000015838	TCL1B	ortholog_one2many
ENSMUSG00000025574	Tk1	ENSMMUG00000021867	TK1	ortholog_one2one
ENSMUSG00000094861	Mageb6b1	ENSMMUG00000037513		ortholog_one2many
ENSMUSG00000001520	Nrip2	ENSMMUG00000007424	NRIP2	ortholog_one2one
ENSMUSG00000096072	Mageb6b2	ENSMMUG00000037513		ortholog_one2many
ENSMUSG00000000701	Tcl1b5	ENSMMUG00000015838	TCL1B	ortholog_one2many
ENSMUSG00000064129	Mageb5b	ENSMMUG00000044123	MAGEB5	ortholog_one2many
ENSMUSG00000060475	Wtap	ENSMMUG00000012837	WTAP	ortholog_one2one
ENSMUSG00000068940	Tcl1b3	ENSMMUG00000015838	TCL1B	ortholog_one2many
ENSMUSG00000018589	Glra2	ENSMMUG00000003482	GLRA2	ortholog_one2one
ENSMUSG00000079007	Tcl1b4	ENSMMUG00000015838	TCL1B	ortholog_one2many
ENSMUSG00000056947	Mab21l1	ENSMMUG00000054545	MAB21L1	ortholog_one2one
ENSMUSG00000077276	Gm22784	ENSMMUG00000032794		ortholog_one2one
ENSMUSG00000039717	Ralyl	ENSMMUG00000007115	RALYL	ortholog_one2one
ENSMUSG00000020409	Slu7	ENSMMUG00000023075	SLU7	ortholog_one2one
ENSMUSG00000065543	Mir330	ENSMMUG00000026951	MIR330	ortholog_one2one
ENSMUSG00000044317	Gpr4	ENSMMUG00000019031	GPR4	ortholog_one2one
ENSMUSG00000041359	Tcl1	ENSMMUG00000015839	TCL1A	ortholog_one2one
ENSMUSG00000030612	Mrpl46	ENSMMUG00000013658	MRPL46	ortholog_one2one
ENSMUSG00000031337	Mtm1	ENSMMUG00000022371	MTM1	ortholog_one2one
ENSMUSG00000037600	Kdf1	ENSMMUG00000002555	KDF1	ortholog_one2one
ENSMUSG00000052214	Opa3	ENSMMUG00000053242	OPA3	ortholog_one2one
ENSMUSG00000045639	Zfp629	ENSMMUG00000050996	ZNF629	ortholog_one2one
ENSMUSG00000010797	Wnt2	ENSMMUG00000055123	WNT2	ortholog_one2one
ENSMUSG00000094910	D430019H16Rik	ENSMMUG00000050264	C14orf132	ortholog_one2one
ENSMUSG00000021070	Bdkrb2	ENSMMUG00000043275	BDKRB2	ortholog_one2one
ENSMUSG00000006906	Stambp	ENSMMUG00000010864	STAMBP	ortholog_one2one
ENSMUSG00000048766	Skint10	ENSMMUG00000049296		ortholog_one2many
ENSMUSG00000046404	Yod1	ENSMMUG00000022171	YOD1	ortholog_one2one
ENSMUSG00000031556	Tm2d2	ENSMMUG00000056131	TM2D2	ortholog_one2one
ENSMUSG00000028851	Nudc	ENSMMUG00000010290	NUDC	ortholog_one2one
ENSMUSG00000041341	Atg2b	ENSMMUG00000003658	ATG2B	ortholog_one2one
ENSMUSG00000042510	AA986860	ENSMMUG00000022173	C1H1orf116	ortholog_one2one
ENSMUSG00000047631	Apof	ENSMMUG00000063898	APOF	ortholog_one2one
ENSMUSG00000033192	Lpcat2	ENSMMUG00000004478	LPCAT2	ortholog_one2one
ENSMUSG00000030611	Mrps11	ENSMMUG00000057531	MRPS11	ortholog_one2one
ENSMUSG00000020186	Csrp2	ENSMMUG00000018257	CSRP2	ortholog_one2one
ENSMUSG00000090394	4930523C07Rik	ENSMMUG00000000546	KIAA0040	ortholog_one2one
ENSMUSG00000046491	C1qtnf2	ENSMMUG00000015219	C1QTNF2	ortholog_one2one
ENSMUSG00000074212	Dnajb14	ENSMMUG00000006831	DNAJB14	ortholog_one2one
ENSMUSG00000003452	Bicd1	ENSMMUG00000007395	BICD1	ortholog_one2one
ENSMUSG00000030403	Vasp	ENSMMUG00000022938	VASP	ortholog_one2one
ENSMUSG00000037583	Nr0b2	ENSMMUG00000010291	NR0B2	ortholog_one2one
ENSMUSG00000044707	Ccnjl	ENSMMUG00000023073	CCNJL	ortholog_one2one
ENSMUSG00000028850	Gpatch3	ENSMMUG00000018723	GPATCH3	ortholog_one2one
ENSMUSG00000040033	Stat2	ENSMMUG00000000803	STAT2	ortholog_one2one
ENSMUSG00000006818	Sod2	ENSMMUG00000050418	SOD2	ortholog_one2one
ENSMUSG00000017718	Afmid	ENSMMUG00000002268	AFMID	ortholog_one2one
ENSMUSG00000027800	Tm4sf1	ENSMMUG00000052736	TM4SF1	ortholog_one2one
ENSMUSG00000037206	Islr	ENSMMUG00000001836	ISLR	ortholog_one2one
ENSMUSG00000030814	Bcl7c	ENSMMUG00000003225	BCL7C	ortholog_one2one
ENSMUSG00000001774	Chordc1	ENSMMUG00000005209	CHORDC1	ortholog_one2one
ENSMUSG00000071311	Gpr31b	ENSMMUG00000060558	GPR31	ortholog_one2one
ENSMUSG00000056829	Foxb2	ENSMMUG00000021769	FOXB2	ortholog_one2one
ENSMUSG00000039126	Prune2	ENSMMUG00000001043	PRUNE2	ortholog_one2one
ENSMUSG00000037098	Rab11fip3	ENSMMUG00000000613	RAB11FIP3	ortholog_one2one
ENSMUSG00000037406	Htra4	ENSMMUG00000006037	HTRA4	ortholog_one2one
ENSMUSG00000044715	Gskip	ENSMMUG00000003395	GSKIP	ortholog_one2one
ENSMUSG00000027801	Tm4sf4	ENSMMUG00000018980	TM4SF4	ortholog_one2one
ENSMUSG00000041323	Ak7	ENSMMUG00000003397	AK7	ortholog_one2one
ENSMUSG00000025429	Pstpip2	ENSMMUG00000003566	PSTPIP2	ortholog_one2one
ENSMUSG00000027803	Wwtr1	ENSMMUG00000018982	WWTR1	ortholog_one2one
ENSMUSG00000030610	Det1	ENSMMUG00000005758	DET1	ortholog_one2one
ENSMUSG00000010086	Rnf112	ENSMMUG00000008540	RNF112	ortholog_one2one
ENSMUSG00000055368	Slc6a2	ENSMMUG00000020238	SLC6A2	ortholog_one2one
ENSMUSG00000065494	Mir28a	ENSMMUG00000026994	mml-mir-28	ortholog_one2one
ENSMUSG00000030402	Ppm1n	ENSMMUG00000011715	PPM1N	ortholog_one2one
ENSMUSG00000022498	Txndc11	ENSMMUG00000014240	TXNDC11	ortholog_one2one
ENSMUSG00000028848	Gpn2	ENSMMUG00000018721	GPN2	ortholog_one2one
ENSMUSG00000051243	Islr2	ENSMMUG00000001835	ISLR2	ortholog_one2one
ENSMUSG00000065609	Mir7-2	ENSMMUG00000027015	mml-mir-7-2	ortholog_one2one
ENSMUSG00000042340	Ctf1	ENSMMUG00000047302	CTF1	ortholog_one2one
ENSMUSG00000036513	Commd2	ENSMMUG00000018983	COMMD2	ortholog_one2one
ENSMUSG00000021065	Fut8	ENSMMUG00000013848	FUT8	ortholog_one2one
ENSMUSG00000026415	Fcamr	ENSMMUG00000011221	FCAMR	ortholog_one2one
ENSMUSG00000025383	Il23a	ENSMMUG00000031831	IL23A	ortholog_one2one
ENSMUSG00000008373	Prpf31	ENSMMUG00000022297	PRPF31	ortholog_one2one
ENSMUSG00000047281	Sfn	ENSMMUG00000013855	SFN	ortholog_one2one
ENSMUSG00000063889	Crem	ENSMMUG00000022508	CREM	ortholog_one2one
ENSMUSG00000074591	Ankub1	ENSMMUG00000031534	ANKUB1	ortholog_one2one
ENSMUSG00000040675	Mthfd1l	ENSMMUG00000019774	MTHFD1L	ortholog_one2one
ENSMUSG00000037553	Zdhhc18	ENSMMUG00000058432	ZDHHC18	ortholog_one2one
ENSMUSG00000014542	Clec4f	ENSMMUG00000020854	CLEC4F	ortholog_one2one
ENSMUSG00000026618	Iars2	ENSMMUG00000007783	IARS2	ortholog_one2one
ENSMUSG00000034783	Cd207	ENSMMUG00000020855	CD207	ortholog_one2one
ENSMUSG00000068823	Csde1	ENSMMUG00000001974	CSDE1	ortholog_one2one
ENSMUSG00000091898	Tnnc1	ENSMMUG00000005618	TNNC1	ortholog_one2one
ENSMUSG00000025231	Sufu	ENSMMUG00000004396	SUFU	ortholog_one2one
ENSMUSG00000027489	Necab3	ENSMMUG00000023543	NECAB3	ortholog_one2one
ENSMUSG00000022010	Tsc22d1	ENSMMUG00000003753	TSC22D1	ortholog_one2one
ENSMUSG00000010796	Asz1	ENSMMUG00000021726	ASZ1	ortholog_one2one
