Gene stable ID	Gene name	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
ENSMUSG00000028959	Fastk	ENSDARG00000077075	fastk	ortholog_one2one
ENSMUSG00000006215	Zbtb17	ENSDARG00000074548	ZBTB17	ortholog_one2one
ENSMUSG00000057156	Homez	ENSDARG00000024598	homezb	ortholog_one2many
ENSMUSG00000057156	Homez	ENSDARG00000054304	homeza	ortholog_one2many
ENSMUSG00000000730	Dnmt3l	ENSDARG00000057830	dnmt3bb.2	ortholog_many2many
ENSMUSG00000000730	Dnmt3l	ENSDARG00000057863	dnmt3bb.3	ortholog_many2many
ENSMUSG00000000730	Dnmt3l	ENSDARG00000052402	dnmt3ba	ortholog_many2many
ENSMUSG00000014837	Matcap1	ENSDARG00000059529	MATCAP1	ortholog_one2one
ENSMUSG00000017692	Rhbdl3	ENSDARG00000105190	rhbdl3	ortholog_one2one
ENSMUSG00000048029	Eno4	ENSDARG00000070598	eno4	ortholog_one2one
ENSMUSG00000024462	Gabbr1	ENSDARG00000018967	GABBR1	ortholog_one2many
ENSMUSG00000024462	Gabbr1	ENSDARG00000016667		ortholog_one2many
ENSMUSG00000041362	Shtn1	ENSDARG00000039697	shtn1	ortholog_one2one
ENSMUSG00000022414	Tab1	ENSDARG00000036613	TAB1	ortholog_one2one
ENSMUSG00000025142	Aspscr1	ENSDARG00000105321	aspscr1	ortholog_one2one
ENSMUSG00000043251	Exoc3l	ENSDARG00000051899	exoc3l1	ortholog_one2one
ENSMUSG00000022194	Pabpn1	ENSDARG00000045373	pabpn1	ortholog_one2one
ENSMUSG00000040761	Spen	ENSDARG00000074245	SPEN	ortholog_one2one
ENSMUSG00000038736	Nudcd1	ENSDARG00000036158	nudcd1	ortholog_one2one
ENSMUSG00000032570	Atp2c1	ENSDARG00000060197	ATP2C1	ortholog_one2one
ENSMUSG00000014859	E2f4	ENSDARG00000101578	e2f4	ortholog_one2one
ENSMUSG00000035239	Neu3	ENSDARG00000096368	neu3.5	ortholog_one2many
ENSMUSG00000035239	Neu3	ENSDARG00000010047	neu3.2	ortholog_one2many
ENSMUSG00000035239	Neu3	ENSDARG00000058327	neu3.3	ortholog_one2many
ENSMUSG00000035239	Neu3	ENSDARG00000096382	neu3.1	ortholog_one2many
ENSMUSG00000035239	Neu3	ENSDARG00000096381	neu3.4	ortholog_one2many
ENSMUSG00000006270	Vax1	ENSDARG00000021916	vax1	ortholog_one2one
ENSMUSG00000014791	Elmo3	ENSDARG00000042126	ELMO3	ortholog_one2one
ENSMUSG00000022338	Eny2	ENSDARG00000070046	eny2	ortholog_one2one
ENSMUSG00000006219	Fblim1	ENSDARG00000071558	fblim1	ortholog_one2one
ENSMUSG00000030659	Nucb2	ENSDARG00000036291	nucb2b	ortholog_one2many
ENSMUSG00000030659	Nucb2	ENSDARG00000036299	nucb2a	ortholog_one2many
ENSMUSG00000015944	Castor2	ENSDARG00000018985	castor2	ortholog_one2one
ENSMUSG00000056201	Cfl1	ENSDARG00000021124	cfl1	ortholog_one2one
ENSMUSG00000053329	Gatd3a	ENSDARG00000020618	gatd3	ortholog_one2one
ENSMUSG00000021669	Cert1	ENSDARG00000102372	CERT1	ortholog_one2one
ENSMUSG00000038725	Pkhd1l1	ENSDARG00000040004	pkhd1l1.2	ortholog_one2many
ENSMUSG00000038725	Pkhd1l1	ENSDARG00000091116	pkhd1l1.1	ortholog_one2many
ENSMUSG00000032834	Pwp2	ENSDARG00000037109	pwp2h	ortholog_one2one
ENSMUSG00000029544	Cabp1	ENSDARG00000033411	cabp1b	ortholog_one2many
ENSMUSG00000029544	Cabp1	ENSDARG00000019990	cabp1a	ortholog_one2many
ENSMUSG00000021670	Hmgcr	ENSDARG00000052734	hmgcra	ortholog_one2one
ENSMUSG00000026309	Ilkap	ENSDARG00000040615	ilkap	ortholog_one2one
ENSMUSG00000041679	Fbxl9	ENSDARG00000076425		ortholog_one2one
ENSMUSG00000035227	Spcs2	ENSDARG00000042823	spcs2	ortholog_one2one
ENSMUSG00000000374	Trappc10	ENSDARG00000098118	TRAPPC10	ortholog_one2one
ENSMUSG00000076672	Ighv3-6	ENSDARG00000096340		ortholog_many2many
ENSMUSG00000076672	Ighv3-6	ENSDARG00000096259		ortholog_many2many
ENSMUSG00000076672	Ighv3-6	ENSDARG00000096255		ortholog_many2many
ENSMUSG00000014856	Tmem208	ENSDARG00000068291	tmem208	ortholog_one2one
ENSMUSG00000028187	Rpf1	ENSDARG00000005738	rpf1	ortholog_one2one
ENSMUSG00000028958	Tmub1	ENSDARG00000038787	tmub1	ortholog_one2one
ENSMUSG00000062327	T	ENSDARG00000039806	TBXT	ortholog_one2one
ENSMUSG00000060152	Pop5	ENSDARG00000053452	pop5	ortholog_one2one
ENSMUSG00000040600	Eps8l3	ENSDARG00000005704	eps8l3b	ortholog_one2many
ENSMUSG00000040600	Eps8l3	ENSDARG00000101979		ortholog_one2many
ENSMUSG00000043085	Tmem82	ENSDARG00000097606	tmem82	ortholog_one2one
ENSMUSG00000076731	Ighv8-12	ENSDARG00000096340		ortholog_many2many
ENSMUSG00000076731	Ighv8-12	ENSDARG00000096259		ortholog_many2many
ENSMUSG00000076731	Ighv8-12	ENSDARG00000096255		ortholog_many2many
ENSMUSG00000001211	Agpat3	ENSDARG00000036549	agpat3	ortholog_one2one
ENSMUSG00000077239	Snord66	ENSDARG00000084411		ortholog_one2many
ENSMUSG00000077239	Snord66	ENSDARG00000080942		ortholog_one2many
ENSMUSG00000050821	Fam131a	ENSDARG00000104296	fam131ab	ortholog_one2many
ENSMUSG00000050821	Fam131a	ENSDARG00000077022	fam131aa	ortholog_one2many
ENSMUSG00000091387	Gcnt4	ENSDARG00000044755	GCNT4	ortholog_one2many
ENSMUSG00000091387	Gcnt4	ENSDARG00000035198	gcnt4a	ortholog_one2many
ENSMUSG00000091387	Gcnt4	ENSDARG00000077550	GCNT4	ortholog_one2many
ENSMUSG00000022203	Efs	ENSDARG00000088835	efs	ortholog_one2one
ENSMUSG00000036775	Decr2	ENSDARG00000045257	decr2	ortholog_one2one
ENSMUSG00000003380	Rabac1	ENSDARG00000004171	rabac1	ortholog_one2one
ENSMUSG00000023353	Agap3	ENSDARG00000087822	AGAP3	ortholog_one2one
ENSMUSG00000078942	Naip6	ENSDARG00000016143	xiap	ortholog_many2many
ENSMUSG00000040740	Slc25a34	ENSDARG00000087401	slc25a34	ortholog_one2one
ENSMUSG00000031149	Praf2	ENSDARG00000032535	praf2	ortholog_one2one
ENSMUSG00000028186	Uox	ENSDARG00000007024	uox	ortholog_one2one
ENSMUSG00000028917	Plekhm2	ENSDARG00000078850	plekhm2	ortholog_one2one
ENSMUSG00000031150	Ccdc120	ENSDARG00000032856	ccdc120b	ortholog_one2many
ENSMUSG00000031150	Ccdc120	ENSDARG00000012449		ortholog_one2many
ENSMUSG00000014778	Fhod1	ENSDARG00000051768	FHOD1	ortholog_one2one
ENSMUSG00000067071	Hes6	ENSDARG00000007097	her13	ortholog_one2many
ENSMUSG00000067071	Hes6	ENSDARG00000019335	hes6	ortholog_one2many
ENSMUSG00000030657	Xylt1	ENSDARG00000061248	xylt1	ortholog_one2one
ENSMUSG00000022515	Anks3	ENSDARG00000038557	anks3	ortholog_one2one
ENSMUSG00000052632	Asap2	ENSDARG00000010181	asap2a	ortholog_one2one
ENSMUSG00000001143	Lman2l	ENSDARG00000088663	lman2lb	ortholog_one2many
ENSMUSG00000001143	Lman2l	ENSDARG00000102657	lman2la	ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000098747		ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000079564	myh7	ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000114031	smyhc3	ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000114818		ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000099959	smyhc1	ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000103969	smyhc2	ortholog_one2many
ENSMUSG00000040752	Myh6	ENSDARG00000103837		ortholog_one2many
ENSMUSG00000028185	Dnase2b	ENSDARG00000077918	DNASE2B	ortholog_one2one
ENSMUSG00000021640	Naip1	ENSDARG00000016143	xiap	ortholog_many2many
ENSMUSG00000014786	Slc9a5	ENSDARG00000078560	slc9a5	ortholog_one2one
ENSMUSG00000000134	Tfe3	ENSDARG00000098903	tfe3a	ortholog_one2many
ENSMUSG00000000134	Tfe3	ENSDARG00000019457	tfe3b	ortholog_one2many
ENSMUSG00000090202	4930503B20Rik	ENSDARG00000041394	dnajb1b	ortholog_many2many
ENSMUSG00000090202	4930503B20Rik	ENSDARG00000099383	dnajb1a	ortholog_many2many
ENSMUSG00000090202	4930503B20Rik	ENSDARG00000020953	dnajb6b	ortholog_many2many
ENSMUSG00000090202	4930503B20Rik	ENSDARG00000056005	dnajc18	ortholog_many2many
ENSMUSG00000024177	Nme4	ENSDARG00000088390	nme4	ortholog_one2one
ENSMUSG00000048652	Samd13	ENSDARG00000062977	samd13	ortholog_one2one
ENSMUSG00000038204	Asb10	ENSDARG00000099461	asb10	ortholog_one2one
ENSMUSG00000004032	Gstm5	ENSDARG00000088116	gstm.3	ortholog_one2many
ENSMUSG00000004032	Gstm5	ENSDARG00000042533	gstm.1	ortholog_one2many
ENSMUSG00000004032	Gstm5	ENSDARG00000029473	gstm.2	ortholog_one2many
ENSMUSG00000014782	Plekhg4	ENSDARG00000075964		ortholog_one2one
ENSMUSG00000021639	Gtf2h2	ENSDARG00000016514	gtf2h2	ortholog_one2one
ENSMUSG00000015806	Qdpr	ENSDARG00000090118		ortholog_one2many
ENSMUSG00000015806	Qdpr	ENSDARG00000090822	qdprb.4	ortholog_one2many
ENSMUSG00000015806	Qdpr	ENSDARG00000037378	qdprb.1	ortholog_one2many
ENSMUSG00000015806	Qdpr	ENSDARG00000040190	qdpra	ortholog_one2many
ENSMUSG00000015806	Qdpr	ENSDARG00000086859	QDPR	ortholog_one2many
ENSMUSG00000055866	Per2	ENSDARG00000034503	per2	ortholog_one2one
ENSMUSG00000024180	Pgap6	ENSDARG00000032795	pgap6	ortholog_one2one
ENSMUSG00000022542	Septin12	ENSDARG00000019191		ortholog_one2one
ENSMUSG00000008683	Rps15a	ENSDARG00000010160	rps15a	ortholog_one2one
ENSMUSG00000057637	Prdm2	ENSDARG00000076451	PRDM2	ortholog_one2one
ENSMUSG00000061032	Rrp1	ENSDARG00000103337		ortholog_one2many
ENSMUSG00000024985	Tcf7l2	ENSDARG00000004415	tcf7l2	ortholog_one2one
ENSMUSG00000096215	Smim22	ENSDARG00000105068	SMIM22	ortholog_one2one
ENSMUSG00000034292	Traf3ip1	ENSDARG00000010300	traf3ip1	ortholog_one2one
ENSMUSG00000022340	Sybu	ENSDARG00000060112	sybu	ortholog_one2one
ENSMUSG00000028584	Lrrc38	ENSDARG00000075147	LRRC38	ortholog_one2one
ENSMUSG00000022540	Rogdi	ENSDARG00000104413	rogdi	ortholog_one2one
ENSMUSG00000028593	Aadacl4fm1	ENSDARG00000093687	si:dkey-193c22.1	ortholog_many2many
ENSMUSG00000004035	Gstm7	ENSDARG00000103019	gstp1.1	ortholog_many2many
ENSMUSG00000078506	Aadacl4fm2	ENSDARG00000044802	aadacl4	ortholog_one2one
ENSMUSG00000070609	Aadacl4	ENSDARG00000093687	si:dkey-193c22.1	ortholog_many2many
ENSMUSG00000049530	Clrn2	ENSDARG00000070321	clrn2	ortholog_one2one
ENSMUSG00000053093	Myh7	ENSDARG00000079782	myh7l	ortholog_one2one
ENSMUSG00000078505	Aadacl4fm4	ENSDARG00000093687	si:dkey-193c22.1	ortholog_many2many
ENSMUSG00000041735	AAdacl4fm3	ENSDARG00000093687	si:dkey-193c22.1	ortholog_many2many
ENSMUSG00000024181	Mrpl28	ENSDARG00000057805	mrpl28	ortholog_one2one
ENSMUSG00000078504	Aadacl4fm5	ENSDARG00000093687	si:dkey-193c22.1	ortholog_many2many
ENSMUSG00000026311	Asb1	ENSDARG00000026635	asb1	ortholog_one2one
ENSMUSG00000025607	Copg2	ENSDARG00000034823	copg2	ortholog_one2one
ENSMUSG00000066026	Dhrs3	ENSDARG00000044982	dhrs3a	ortholog_one2many
ENSMUSG00000066026	Dhrs3	ENSDARG00000044803	dhrs3b	ortholog_one2many
ENSMUSG00000024184	Pdia2	ENSDARG00000058445	zgc:136472	ortholog_many2many
ENSMUSG00000024184	Pdia2	ENSDARG00000018263	pdia2	ortholog_many2many
ENSMUSG00000024184	Pdia2	ENSDARG00000033599	pdia8	ortholog_many2many
ENSMUSG00000021638	Ocln	ENSDARG00000003091	oclnb	ortholog_one2many
ENSMUSG00000021638	Ocln	ENSDARG00000005108	oclna	ortholog_one2many
ENSMUSG00000005054	Cstb	ENSDARG00000028164	cst14a.1	ortholog_one2many
ENSMUSG00000005054	Cstb	ENSDARG00000045352	cst14a.2	ortholog_one2many
ENSMUSG00000022536	Glyr1	ENSDARG00000099213	glyr1	ortholog_one2one
ENSMUSG00000032788	Pdxk	ENSDARG00000088959	pdxka	ortholog_one2many
ENSMUSG00000032788	Pdxk	ENSDARG00000036546	pdxkb	ortholog_one2many
ENSMUSG00000007805	Twist2	ENSDARG00000078266	twist2	ortholog_many2many
ENSMUSG00000030850	Ate1	ENSDARG00000103813	ATE1	ortholog_one2one
ENSMUSG00000060961	Slc4a4	ENSDARG00000013730	slc4a4a	ortholog_one2one
ENSMUSG00000068762	Gstm6	ENSDARG00000103019	gstp1.1	ortholog_many2many
ENSMUSG00000020220	Vps13d	ENSDARG00000017986	VPS13D	ortholog_one2one
ENSMUSG00000073433	Arhgdig	ENSDARG00000004034	arhgdig	ortholog_one2one
ENSMUSG00000052922	Bpi	ENSDARG00000099980		ortholog_one2many
ENSMUSG00002075755	Gm56166	ENSDARG00000101494	5S_rRNA	ortholog_one2many
ENSMUSG00000032763	Ilvbl	ENSDARG00000017126	ilvbl	ortholog_one2one
ENSMUSG00000039473	Ubn1	ENSDARG00000063169	ubn1	ortholog_one2one
ENSMUSG00000021636	Marveld2	ENSDARG00000061651	marveld2b	ortholog_one2many
ENSMUSG00000021636	Marveld2	ENSDARG00000025076	MARVELD2	ortholog_one2many
ENSMUSG00000024186	Rgs11	ENSDARG00000037646	rgs11	ortholog_one2one
ENSMUSG00000062352	Itgb1bp1	ENSDARG00000007169	itgb1bp1	ortholog_one2one
ENSMUSG00000022339	Ebag9	ENSDARG00000040021	ebag9	ortholog_one2one
ENSMUSG00000004038	Gstm3	ENSDARG00000103019	gstp1.1	ortholog_many2many
ENSMUSG00000014846	Tppp3	ENSDARG00000030463	tppp3	ortholog_one2one
ENSMUSG00000054309	Cpsf3	ENSDARG00000027649	cpsf3	ortholog_one2one
ENSMUSG00000040562	Gstm2	ENSDARG00000103019	gstp1.1	ortholog_many2many
ENSMUSG00000022557	Bop1	ENSDARG00000063627	bop1	ortholog_one2one
ENSMUSG00000021635	Rad17	ENSDARG00000018918	rad17	ortholog_one2one
ENSMUSG00000018398	Septin8	ENSDARG00000014233	septin8b	ortholog_one2many
ENSMUSG00000018398	Septin8	ENSDARG00000032606	septin8a	ortholog_one2many
ENSMUSG00000030324	Rho	ENSDARG00000070666	rhol	ortholog_one2many
ENSMUSG00000030324	Rho	ENSDARG00000111860	exorh	ortholog_one2many
ENSMUSG00000030324	Rho	ENSDARG00000002193	rho	ortholog_one2many
ENSMUSG00000030324	Rho	ENSDARG00000103574	RHO	ortholog_one2many
ENSMUSG00000039199	Zdhhc1	ENSDARG00000077546	zdhhc1	ortholog_one2one
ENSMUSG00000077928	Mir208b	ENSDARG00000083623	dre-mir-736	ortholog_one2one
ENSMUSG00000021835	Bmp4	ENSDARG00000019995	bmp4	ortholog_one2one
ENSMUSG00000032394	Igdcc3	ENSDARG00000075158	IGDCC3	ortholog_one2one
ENSMUSG00000031153	Gripap1	ENSDARG00000063069	gripap1	ortholog_one2one
ENSMUSG00000027201	Myef2	ENSDARG00000059398	myef2	ortholog_one2many
ENSMUSG00000024187	Fam234a	ENSDARG00000071449		ortholog_one2one
ENSMUSG00000034161	Scx	ENSDARG00000011635	SCX	ortholog_one2many
ENSMUSG00000034161	Scx	ENSDARG00000035695	scxa	ortholog_one2many
ENSMUSG00000005034	Prkacb	ENSDARG00000001782	prkacba	ortholog_many2many
ENSMUSG00000005034	Prkacb	ENSDARG00000016809	prkacab	ortholog_many2many
ENSMUSG00000039457	Ppl	ENSDARG00000101043	ppl	ortholog_one2one
ENSMUSG00000048582	Gja3	ENSDARG00000021889	gja3	ortholog_one2one
ENSMUSG00000031891	Hsd11b2	ENSDARG00000001975	hsd11b2	ortholog_one2one
ENSMUSG00000046352	Gjb2	ENSDARG00000042707	gjb8	ortholog_one2many
ENSMUSG00000078941	Ak6	ENSDARG00000077870	taf9	ortholog_one2many
ENSMUSG00000013160	Atp6v0d1	ENSDARG00000069090	atp6v0d1	ortholog_one2one
ENSMUSG00000073209	Klf14	ENSDARG00000061368	klf13	ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000069342	zgc:153115	ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000090914		ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000115868	sp5l	ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000017400	klf1	ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000038792	klf17	ortholog_many2many
ENSMUSG00000073209	Klf14	ENSDARG00000018757	klf5l	ortholog_many2many
ENSMUSG00000040055	Gjb6	ENSDARG00000042707	gjb8	ortholog_one2many
ENSMUSG00000065610	Mir29a	ENSDARG00000081841	mir29a-1	ortholog_one2one
ENSMUSG00000042279	H1f8	ENSDARG00000102892	h1m	ortholog_one2one
ENSMUSG00000021947	Cryl1	ENSDARG00000003675	cryl1	ortholog_one2one
ENSMUSG00000052293	Taf9	ENSDARG00000077870	taf9	ortholog_one2many
ENSMUSG00000003573	Homer3	ENSDARG00000102532		ortholog_one2many
ENSMUSG00000003573	Homer3	ENSDARG00000010789	homer3b	ortholog_one2many
ENSMUSG00000070166	Gm25821	ENSDARG00000116621		ortholog_one2many
ENSMUSG00000062054	Iah1	ENSDARG00000015765	iah1	ortholog_one2one
ENSMUSG00000023143	Nagpa	ENSDARG00000075149	nagpa	ortholog_one2one
ENSMUSG00000035919	Bbs9	ENSDARG00000079217	BBS9	ortholog_one2one
ENSMUSG00000079104	Prps1l3	ENSDARG00000015524	prps1a	ortholog_many2many
ENSMUSG00000079104	Prps1l3	ENSDARG00000037506	prps1b	ortholog_many2many
ENSMUSG00000030123	Plxnd1	ENSDARG00000086057		ortholog_one2one
ENSMUSG00000047022	Mipol1	ENSDARG00000104845	mipol1	ortholog_one2one
ENSMUSG00000069089	Cdk7	ENSDARG00000051916	cdk7	ortholog_one2one
ENSMUSG00000028599	Tnfrsf1b	ENSDARG00000070165	tnfrsf1b	ortholog_many2many
ENSMUSG00000028599	Tnfrsf1b	ENSDARG00000087804		ortholog_many2many
ENSMUSG00000028599	Tnfrsf1b	ENSDARG00000054968	cd40	ortholog_many2many
ENSMUSG00000051669	AU021092	ENSDARG00000075345	C3H16orf89	ortholog_one2one
ENSMUSG00000021876	Rnase4	ENSDARG00000036171	rnasel3	ortholog_one2many
ENSMUSG00000021876	Rnase4	ENSDARG00000043196	rnasel2	ortholog_one2many
ENSMUSG00000030654	Arl6ip1	ENSDARG00000054578	arl6ip1	ortholog_one2one
ENSMUSG00000039427	Alg1	ENSDARG00000054963	alg1	ortholog_one2one
ENSMUSG00000028602	Tnfrsf8	ENSDARG00000004392	hdr	ortholog_many2many
ENSMUSG00000028602	Tnfrsf8	ENSDARG00000004451	tnfrsfa	ortholog_many2many
ENSMUSG00000028602	Tnfrsf8	ENSDARG00000070165	tnfrsf1b	ortholog_many2many
ENSMUSG00000028602	Tnfrsf8	ENSDARG00000087804		ortholog_many2many
ENSMUSG00000028602	Tnfrsf8	ENSDARG00000054968	cd40	ortholog_many2many
ENSMUSG00000057788	Ddx49	ENSDARG00000012899	ddx49	ortholog_one2one
ENSMUSG00000024188	Luc7l	ENSDARG00000055903	luc7l	ortholog_one2one
ENSMUSG00000032714	Syde1	ENSDARG00000077440	SYDE1	ortholog_one2one
ENSMUSG00002074951	Gm56076	ENSDARG00000081850		ortholog_one2many
ENSMUSG00000026566	Mpzl1	ENSDARG00000059048	mpzl1l	ortholog_one2one
ENSMUSG00000055681	Cope	ENSDARG00000018562	cope	ortholog_one2one
ENSMUSG00000021256	Vash1	ENSDARG00000092716	VASH1	ortholog_one2one
ENSMUSG00000022175	Lrp10	ENSDARG00000054539		ortholog_one2one
ENSMUSG00000061474	Mrps36	ENSDARG00000079823	kgd4	ortholog_one2one
ENSMUSG00000030126	Tmcc1	ENSDARG00000076747	TMCC1	ortholog_one2many
ENSMUSG00000030126	Tmcc1	ENSDARG00000060954	tmcc1b	ortholog_one2many
ENSMUSG00000021257	Angel1	ENSDARG00000077567		ortholog_one2one
ENSMUSG00000022544	Eef2kmt	ENSDARG00000054950	eef2kmt	ortholog_one2one
ENSMUSG00000022555	Dgat1	ENSDARG00000103503	dgat1a	ortholog_one2many
ENSMUSG00000022555	Dgat1	ENSDARG00000054914	dgat1b	ortholog_one2many
ENSMUSG00000005355	Casp14	ENSDARG00000058325	casp8	ortholog_many2many
ENSMUSG00000025145	Lrrc45	ENSDARG00000014005	LRRC45	ortholog_one2one
ENSMUSG00000022176	Rem2	ENSDARG00000074064	rem2	ortholog_one2one
ENSMUSG00000045273	Cenph	ENSDARG00000094892	cenph	ortholog_one2one
ENSMUSG00000059114	Lrrc74a	ENSDARG00000060062		ortholog_one2one
ENSMUSG00000041431	Ccnb1	ENSDARG00000051923	ccnb1	ortholog_one2one
ENSMUSG00000023110	Prmt5	ENSDARG00000079605	prmt5	ortholog_one2one
ENSMUSG00000058135	Gstm1	ENSDARG00000103019	gstp1.1	ortholog_many2many
ENSMUSG00000026313	Hdac4	ENSDARG00000098349	hdac4	ortholog_one2one
ENSMUSG00000023926	Rhag	ENSDARG00000019253	rhag	ortholog_one2one
ENSMUSG00000025609	Mkln1	ENSDARG00000025576	mkln1	ortholog_one2one
ENSMUSG00000034501	Pcnx4	ENSDARG00000060785	pcnx4	ortholog_one2one
ENSMUSG00000018012	Rac3	ENSDARG00000090062	rac3a	ortholog_one2many
ENSMUSG00000018012	Rac3	ENSDARG00000020795	rac3b	ortholog_one2many
ENSMUSG00000005357	Slc1a6	ENSDARG00000010096	slc1a6	ortholog_one2one
ENSMUSG00000020571	Pdia6	ENSDARG00000009001	pdia6	ortholog_one2one
ENSMUSG00000091043	Glyatl3	ENSDARG00000077481	si:dkey-76k16.6	ortholog_many2many
ENSMUSG00000091043	Glyatl3	ENSDARG00000075561		ortholog_many2many
ENSMUSG00000091043	Glyatl3	ENSDARG00000102568		ortholog_many2many
ENSMUSG00000039450	Dcxr	ENSDARG00000079271	dcxr	ortholog_one2many
ENSMUSG00000022560	Slc52a2	ENSDARG00000102035	slc52a2	ortholog_one2one
ENSMUSG00000058301	Upf1	ENSDARG00000016302	upf1	ortholog_one2one
ENSMUSG00000022177	Haus4	ENSDARG00000016594	haus4	ortholog_one2one
ENSMUSG00000022550	Adck5	ENSDARG00000075405	adck5	ortholog_one2one
ENSMUSG00000002307	Daxx	ENSDARG00000000729	daxx	ortholog_one2one
ENSMUSG00000036745	Ttll7	ENSDARG00000062973	ttll7	ortholog_one2one
ENSMUSG00000021629	Slc30a5	ENSDARG00000051921	slc30a5	ortholog_one2one
ENSMUSG00000020566	Atp6v1c2	ENSDARG00000070440	ATP6V1C2	ortholog_one2one
ENSMUSG00000025150	Cbr2	ENSDARG00000079271	dcxr	ortholog_one2many
ENSMUSG00000022178	Ajuba	ENSDARG00000077842	AJUBA	ortholog_one2one
ENSMUSG00000031154	Otud5	ENSDARG00000056840	otud5b	ortholog_one2many
ENSMUSG00000031154	Otud5	ENSDARG00000059006	otud5a	ortholog_one2many
ENSMUSG00000028648	Ndufs5	ENSDARG00000006290	ndufs5	ortholog_one2one
ENSMUSG00000033446	Lpar6	ENSDARG00000062552	lpar6a	ortholog_one2many
ENSMUSG00000033446	Lpar6	ENSDARG00000069441	LPAR6	ortholog_one2many
ENSMUSG00000025608	Podxl	ENSDARG00000031228	podxl	ortholog_one2one
ENSMUSG00000022108	Itm2b	ENSDARG00000007098	itm2ba	ortholog_one2many
ENSMUSG00000022108	Itm2b	ENSDARG00000041505	itm2bb	ortholog_one2many
ENSMUSG00000040723	Rcsd1	ENSDARG00000059774	dub	ortholog_one2many
ENSMUSG00000040723	Rcsd1	ENSDARG00000099645	zgc:153184	ortholog_one2many
ENSMUSG00000023075	Akirin1	ENSDARG00000039969	akirin1	ortholog_one2one
ENSMUSG00000078249	Hmga1b	ENSDARG00000078781		ortholog_one2many
ENSMUSG00000043333	Rhbdl2	ENSDARG00000069833	rhbdl2	ortholog_one2one
ENSMUSG00000016024	Lbp	ENSDARG00000099980		ortholog_one2many
ENSMUSG00000018395	Kif3a	ENSDARG00000087538	kif3a	ortholog_one2one
ENSMUSG00000028647	Mycbp	ENSDARG00000091001	mycbp	ortholog_one2one
ENSMUSG00000022109	Med4	ENSDARG00000041503	med4	ortholog_one2one
ENSMUSG00000024308	Tapbp	ENSDARG00000045011	tapbp.2	ortholog_one2many
ENSMUSG00000024308	Tapbp	ENSDARG00000079402		ortholog_one2many
ENSMUSG00000026260	Ndufa10	ENSDARG00000013333	ndufa10	ortholog_one2one
ENSMUSG00000032392	Parp16	ENSDARG00000018593	parp16	ortholog_one2one
ENSMUSG00000025451	Paip1	ENSDARG00000042892	paip1	ortholog_one2one
ENSMUSG00000028953	Abcf2	ENSDARG00000038785	abcf2a	ortholog_one2many
ENSMUSG00000028953	Abcf2	ENSDARG00000052331	abcf2b	ortholog_one2many
ENSMUSG00000033405	Nudt15	ENSDARG00000113961	nudt15	ortholog_one2one
ENSMUSG00000052151	Plpp2	ENSDARG00000002231	PLPP2	ortholog_one2many
ENSMUSG00000052151	Plpp2	ENSDARG00000028896	plpp2b	ortholog_one2many
ENSMUSG00000029765	Plxna4	ENSDARG00000019328	plxna4	ortholog_one2one
ENSMUSG00000022110	Sucla2	ENSDARG00000005359	sucla2	ortholog_one2one
ENSMUSG00000064995	Gm26003	ENSDARG00000080855	SNORA71	ortholog_many2many
ENSMUSG00000064995	Gm26003	ENSDARG00000080532	SNORA71	ortholog_many2many
ENSMUSG00000042359	Osbpl6	ENSDARG00000063730	osbpl6	ortholog_one2one
ENSMUSG00000031849	Comp	ENSDARG00000098431	comp	ortholog_many2many
ENSMUSG00000039682	Lap3	ENSDARG00000061981	lap3	ortholog_one2one
ENSMUSG00000040713	Creg1	ENSDARG00000105154	creg1	ortholog_one2one
ENSMUSG00000042254	Cilp	ENSDARG00000053362	cilp	ortholog_one2one
ENSMUSG00000034022	Cpsf1	ENSDARG00000034178	cpsf1	ortholog_one2one
ENSMUSG00000027692	Tnik	ENSDARG00000056218	tnika	ortholog_one2one
ENSMUSG00000090125	Pou3f1	ENSDARG00000044774	pou5f3	ortholog_many2many
ENSMUSG00000090125	Pou3f1	ENSDARG00000009823	pou3f1	ortholog_many2many
ENSMUSG00000028907	Utp11	ENSDARG00000039958	utp11	ortholog_one2one
ENSMUSG00000003575	Crtc1	ENSDARG00000076068	crtc1a	ortholog_one2many
ENSMUSG00000003575	Crtc1	ENSDARG00000076076		ortholog_one2many
ENSMUSG00000051390	Zbtb22	ENSDARG00000020176		ortholog_one2many
ENSMUSG00000051390	Zbtb22	ENSDARG00000003251	zbtb22b	ortholog_one2many
ENSMUSG00000031963	Bmper	ENSDARG00000101980	bmper	ortholog_one2one
